CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Balance_to_Salary,Product_Density,Engagement_Product,Age_Tenure,High_Balance_Flag,Zero_Balance_Flag,Senior_Customer_Flag,Low_CreditScore_Flag
738,France,Female,39,1,94435.45,2,0,1,189430.86,0.4985219937237259,1.0,2,39,0,0,0,0
663,France,Male,43,4,87624.03,2,1,0,149401.33,0.5865010037059242,0.4,0,172,0,0,0,0
711,France,Female,37,8,113899.92,1,0,0,80215.2,1.4199293899410586,0.1111111111111111,0,296,1,0,0,0
642,France,Male,26,0,0.0,1,0,0,47472.68,0.0,1.0,0,0,0,1,0,1
661,Spain,Male,20,8,0.0,1,1,0,110252.53,0.0,0.1111111111111111,0,160,0,1,0,0
640,France,Male,68,9,0.0,2,1,1,199493.38,0.0,0.2,2,612,0,1,1,1
570,France,Female,61,6,142105.35,1,1,1,45214.04,3.142947411910106,0.14285714285714285,1,366,1,0,1,1
572,France,Female,36,8,68348.18,2,0,1,50400.32,1.3561060723423977,0.2222222222222222,2,288,0,0,0,1
563,Spain,Male,32,6,0.0,2,1,1,19720.08,0.0,0.2857142857142857,2,192,0,1,0,1
578,Spain,Male,40,6,63609.92,1,0,0,74965.61,0.8485213419860119,0.14285714285714285,0,240,0,0,0,1
640,France,Female,33,1,167298.42,1,0,1,145381.65,1.1507533447309204,0.5,1,33,1,0,0,1
563,France,Male,33,8,0.0,2,0,1,68815.05,0.0,0.2222222222222222,2,264,0,1,0,1
530,France,Female,48,0,0.0,1,1,0,85081.09,0.0,1.0,0,0,0,1,0,1
813,France,Male,34,0,0.0,2,1,0,43169.15,0.0,2.0,0,0,0,1,0,0
671,Spain,Female,31,4,0.0,2,0,1,79270.02,0.0,0.4,2,124,0,1,0,0
785,Spain,Male,41,7,0.0,2,1,1,199108.88,0.0,0.25,2,287,0,1,0,0
780,Spain,Male,47,7,86006.21,1,1,1,37973.13,2.264922854660651,0.125,1,329,0,0,0,0
611,France,Male,53,3,83568.26,1,0,0,1235.49,67.63977045544682,0.25,0,159,0,0,0,1
580,Spain,Male,29,9,61710.44,2,1,0,128077.8,0.48181995630780666,0.2,0,261,0,0,0,1
613,Germany,Female,51,7,147262.11,1,1,1,53630.9,2.7458444665295563,0.125,1,357,1,0,0,1
575,France,Male,36,1,0.0,1,0,1,94570.56,0.0,0.5,1,36,0,1,0,1
645,France,Male,31,7,161171.7,2,1,0,12599.94,12.791465673646066,0.25,0,217,1,0,0,1
430,France,Female,60,7,73937.02,1,1,0,161937.62,0.45657716841830825,0.125,0,420,0,0,1,1
593,Germany,Male,69,2,187013.13,2,0,1,105898.69,1.7659626384424585,0.6666666666666666,2,138,1,0,1,1
547,Germany,Male,25,4,98141.57,2,1,1,52309.8,1.8761602988350177,0.4,2,100,1,0,0,1
670,France,Female,35,3,103465.02,2,1,1,174627.06,0.5924913355352831,0.5,2,105,1,0,0,0
636,Germany,Male,30,8,141787.31,2,1,1,109685.61,1.2926701141562689,0.2222222222222222,2,240,1,0,0,1
508,France,Female,25,2,111395.53,1,0,1,48197.06,2.3112515576676254,0.3333333333333333,1,50,1,0,0,1
702,France,Male,34,4,100054.77,1,1,0,109496.45,0.9137718163465575,0.2,0,136,1,0,0,0
576,Germany,Male,28,1,119336.29,2,0,1,58976.85,2.0234429271824452,1.0,2,28,1,0,0,1
604,Germany,Male,25,7,165413.43,1,1,1,35279.74,4.688623839064574,0.125,1,175,1,0,0,1
558,Spain,Male,45,4,0.0,1,1,0,131807.14,0.0,0.2,0,180,0,1,0,1
759,France,Male,26,4,0.0,2,1,0,135394.62,0.0,0.4,0,104,0,1,0,0
692,Germany,Male,53,7,150926.99,2,0,0,119817.19,1.2596438791462226,0.25,0,371,1,0,0,0
528,France,Female,32,4,85615.66,2,1,0,156192.43,0.5481421858921076,0.4,0,128,0,0,0,1
681,France,Male,38,3,0.0,2,1,1,112491.96,0.0,0.5,2,114,0,1,0,0
587,Germany,Male,35,5,121863.61,1,1,1,23481.69,5.189729103825151,0.16666666666666666,1,175,1,0,0,1
580,France,Female,39,9,128362.59,1,1,0,86044.98,1.4918080055338498,0.1,0,351,1,0,0,1
701,Spain,Male,26,5,83600.24,1,0,1,59195.05,1.4122843041774609,0.16666666666666666,1,130,0,0,0,0
751,France,Female,30,6,0.0,2,1,0,15766.1,0.0,0.2857142857142857,0,180,0,1,0,0
592,France,Male,28,2,116498.22,1,1,0,144290.25,0.8073880251784165,0.3333333333333333,0,56,1,0,0,1
731,France,Male,30,7,0.0,2,0,1,143086.09,0.0,0.25,2,210,0,1,0,0
801,France,Female,32,4,75170.54,1,1,1,37898.5,1.9834700581817222,0.2,1,128,0,0,0,0
793,France,Female,33,0,0.0,1,0,0,175544.02,0.0,1.0,0,0,0,1,0,0
512,Spain,Male,36,1,0.0,1,0,1,135482.26,0.0,0.5,1,36,0,1,0,1
724,France,Female,34,3,132352.69,1,1,0,80320.3,1.647811200904379,0.25,0,102,1,0,0,0
649,France,Male,41,0,0.0,2,0,1,130567.02,0.0,2.0,2,0,0,1,0,1
682,Spain,Female,48,9,101198.01,1,1,1,49732.9,2.0348302632663686,0.1,1,432,1,0,0,0
588,France,Female,27,8,0.0,1,1,0,20066.38,0.0,0.1111111111111111,0,216,0,1,0,1
557,France,Female,46,4,96173.17,2,1,1,116378.31,0.8263839713774843,0.4,2,184,0,0,0,1
802,France,Male,33,8,0.0,2,1,0,143706.18,0.0,0.2222222222222222,0,264,0,1,0,0
698,France,Female,39,4,0.0,2,0,1,47455.82,0.0,0.4,2,156,0,1,0,0
526,Germany,Male,31,5,145537.21,1,1,0,132404.64,1.0991851191921973,0.16666666666666666,0,155,1,0,0,1
711,Germany,Female,45,1,97486.15,2,1,0,50610.62,1.9261994814527068,1.0,0,45,1,0,0,0
802,France,Male,38,1,142557.11,1,1,1,172497.73,0.8264289043107986,0.5,1,38,1,0,0,0
548,Germany,Male,49,9,108437.89,1,0,0,127022.87,0.8536879224977361,0.1,0,441,1,0,0,1
684,Spain,Female,39,4,139723.9,1,1,1,120612.11,1.1584566425378016,0.2,1,156,1,0,0,0
575,Spain,Male,30,2,0.0,2,1,1,82222.86,0.0,0.6666666666666666,2,60,0,1,0,1
594,Spain,Female,38,10,0.0,2,1,0,58332.91,0.0,0.18181818181818182,0,380,0,1,0,1
585,Spain,Male,36,10,0.0,2,1,1,180318.6,0.0,0.18181818181818182,2,360,0,1,0,1
560,France,Female,31,3,115141.18,1,1,0,39806.75,2.8925039095128335,0.25,0,93,1,0,0,1
650,Spain,Female,50,7,129667.77,1,0,0,42028.16,3.0852592642647214,0.125,0,350,1,0,0,1
676,France,Female,37,5,89634.69,1,1,1,169583.18,0.5285588464610701,0.16666666666666666,1,185,0,0,0,0
803,France,Male,33,6,0.0,2,1,0,115676.61,0.0,0.2857142857142857,0,198,0,1,0,0
609,Spain,Male,34,7,140694.78,2,1,0,46266.63,3.040955868192691,0.25,0,238,1,0,0,1
623,Germany,Male,33,2,80002.33,1,1,1,104079.62,0.7686647011201617,0.3333333333333333,1,66,0,0,0,1
579,France,Female,26,10,162482.76,1,1,1,18458.2,8.802741329057005,0.09090909090909091,1,260,1,0,0,1
602,France,Female,35,8,0.0,2,1,1,152843.53,0.0,0.2222222222222222,2,280,0,1,0,1
712,Germany,Female,40,3,109308.79,2,1,0,120158.72,0.909703349037007,0.5,0,120,1,0,0,0
697,France,Male,63,7,148368.02,1,0,0,118862.08,1.2482367799722165,0.125,0,441,1,0,1,0
623,Spain,Male,41,2,142412.13,1,1,0,28778.98,4.948477326159579,0.3333333333333333,0,82,1,0,0,1
643,Spain,Female,34,8,117451.47,1,1,0,65374.86,1.7965846504298442,0.1111111111111111,0,272,1,0,0,1
613,Germany,Male,59,8,91415.76,1,0,0,27965.0,3.268934739853388,0.1111111111111111,0,472,0,0,0,1
769,France,Female,38,2,0.0,2,0,0,75578.67,0.0,0.6666666666666666,0,76,0,1,0,0
644,France,Male,44,5,73348.56,1,1,0,157166.79,0.46669248637068933,0.16666666666666666,0,220,0,0,0,1
760,Spain,Male,38,3,91241.85,1,0,1,80682.35,1.1308774471740102,0.25,1,114,0,0,0,0
569,France,Male,38,7,0.0,1,1,1,108469.2,0.0,0.125,1,266,0,1,0,1
484,Spain,Male,36,8,0.0,2,1,0,186136.48,0.0,0.2222222222222222,0,288,0,1,0,1
665,France,Female,38,5,0.0,2,1,0,156439.56,0.0,0.3333333333333333,0,190,0,1,0,0
598,Spain,Female,23,6,0.0,2,1,0,153229.19,0.0,0.2857142857142857,0,138,0,1,0,1
666,France,Female,33,2,147229.65,1,1,1,56410.17,2.609984157112095,0.3333333333333333,1,66,1,0,0,0
746,France,Male,25,9,0.0,2,0,1,88728.47,0.0,0.2,2,225,0,1,0,0
719,Spain,Male,39,5,0.0,2,1,0,145759.7,0.0,0.3333333333333333,0,195,0,1,0,0
651,Germany,Female,37,10,117791.06,2,1,1,75837.58,1.5532017240001592,0.18181818181818182,2,370,1,0,0,1
599,Germany,Male,33,2,51949.95,2,1,0,85045.92,0.6108458818483002,0.6666666666666666,0,66,0,0,0,1
762,France,Male,53,1,102520.37,1,1,1,170195.4,0.6023686304095175,0.5,1,53,1,0,0,0
524,Germany,Female,25,7,131402.21,1,0,0,193668.49,0.6784903935586011,0.125,0,175,1,0,0,1
850,Germany,Female,44,5,128605.32,1,0,1,171096.2,0.7516550338347666,0.16666666666666666,1,220,1,0,0,0
730,Spain,Female,33,9,0.0,2,0,0,176576.62,0.0,0.2,0,297,0,1,0,0
776,Germany,Male,33,8,115130.34,1,0,0,129525.5,0.8888623475686255,0.1111111111111111,0,264,1,0,0,0
586,France,Female,38,6,0.0,2,1,1,37935.83,0.0,0.2857142857142857,2,228,0,1,0,1
763,Spain,Female,32,8,0.0,2,1,0,16725.53,0.0,0.2222222222222222,0,256,0,1,0,0
532,Germany,Male,24,8,142755.25,1,0,0,34231.48,4.170291497767551,0.1111111111111111,0,192,1,0,0,1
650,Spain,Male,25,7,160599.06,2,1,1,28391.52,5.656585487497675,0.25,2,175,1,0,0,1
487,France,Male,45,2,0.0,2,1,0,77475.73,0.0,0.6666666666666666,0,90,0,1,0,1
711,Germany,Male,34,4,133467.77,2,1,1,42976.64,3.105588757054995,0.4,2,136,1,0,0,0
559,France,Female,46,5,0.0,1,1,0,21006.1,0.0,0.16666666666666666,0,230,0,1,0,1
690,Germany,Male,43,2,166522.78,1,0,0,119644.59,1.3918120326209484,0.3333333333333333,0,86,1,0,0,0
626,Spain,Male,26,8,0.0,2,0,0,191420.71,0.0,0.2222222222222222,0,208,0,1,0,1
427,Germany,Male,42,1,75681.52,1,1,1,57098.0,1.3254670916669586,0.5,1,42,0,0,0,1
532,France,Male,38,9,0.0,2,0,0,30583.95,0.0,0.2,0,342,0,1,0,1
762,Germany,Male,46,6,123571.77,3,0,1,57014.17,2.167386984674161,0.42857142857142855,3,276,1,0,0,0
456,Spain,Male,32,9,147506.25,1,1,1,135399.21,1.0894173607069053,0.1,1,288,1,0,0,1
523,France,Male,61,8,66250.71,1,1,1,21859.06,3.0308123954095008,0.1111111111111111,1,488,0,0,1,1
666,France,Female,40,2,0.0,2,0,0,36371.27,0.0,0.6666666666666666,0,80,0,1,0,0
605,France,Male,52,7,0.0,2,1,1,173952.5,0.0,0.25,2,364,0,1,0,1
625,Germany,Male,31,4,77743.01,2,1,0,75335.68,1.0319547125611663,0.4,0,124,0,0,0,1
776,Spain,Male,35,8,106365.29,1,1,1,148527.56,0.7161316728020038,0.1111111111111111,1,280,1,0,0,0
744,Spain,Male,31,0,117551.23,1,1,0,158958.9,0.7395070675501655,1.0,0,0,1,0,0,0
752,France,Male,49,2,78653.84,1,1,0,7698.6,10.216641986854752,0.3333333333333333,0,98,0,0,0,0
693,Germany,Male,25,6,146580.69,1,0,1,14633.35,10.016892235885836,0.14285714285714285,1,150,1,0,0,0
674,Spain,Male,39,6,120193.42,1,0,0,100130.95,1.2003623255347122,0.14285714285714285,0,234,1,0,0,0
700,France,Female,36,4,0.0,2,1,0,130789.15,0.0,0.4,0,144,0,1,0,0
776,France,Female,29,7,178171.04,2,1,1,115818.51,1.5383641181362118,0.25,2,203,1,0,0,0
617,Germany,Female,39,5,83348.89,3,1,0,7953.62,10.479365370736847,0.5,0,195,0,0,0,1
603,Germany,Female,55,7,127723.25,2,1,0,139469.11,0.9157816379555301,0.25,0,385,1,0,0,1
598,France,Male,38,0,125487.89,1,0,0,158111.71,0.7936660099368984,1.0,0,0,1,0,0,1
540,Germany,Male,37,3,129965.18,1,0,0,19374.08,6.708198789310253,0.25,0,111,1,0,0,1
651,Spain,Male,42,2,143145.87,2,1,0,43612.06,3.2822542663657712,0.6666666666666666,0,84,1,0,0,1
685,France,Male,33,6,0.0,1,1,0,58458.26,0.0,0.14285714285714285,0,198,0,1,0,0
659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0.8641372517348876,0.5,2,96,1,0,0,0
704,Spain,Female,36,2,175509.8,2,1,0,152039.67,1.1543684618626175,0.6666666666666666,0,72,1,0,0,0
850,Spain,Male,30,2,141040.01,1,1,1,5978.2,23.592387340671106,0.3333333333333333,1,60,1,0,0,0
551,Spain,Male,32,4,0.0,2,1,0,53420.53,0.0,0.4,0,128,0,1,0,1
598,Spain,Male,39,1,0.0,2,1,0,159130.32,0.0,1.0,0,39,0,1,0,1
683,France,Male,31,2,0.0,2,0,1,77326.78,0.0,0.6666666666666666,2,62,0,1,0,0
765,Germany,Male,36,8,92310.54,2,1,1,72924.56,1.2658360914347648,0.2222222222222222,2,288,0,0,0,0
770,France,Female,68,2,183555.24,1,0,0,159557.28,1.1504034162527714,0.3333333333333333,0,136,1,0,1,0
756,France,Male,60,2,0.0,1,1,1,166513.49,0.0,0.3333333333333333,1,120,0,1,1,0
529,Spain,Female,44,1,0.0,2,0,0,14161.3,0.0,1.0,0,44,0,1,0,1
479,Spain,Male,35,4,125920.98,1,1,1,20393.44,6.174582610878793,0.2,1,140,1,0,0,1
634,Germany,Female,59,3,95727.05,1,0,0,97939.4,0.9774110317196144,0.25,0,177,0,0,0,1
743,Spain,Male,35,6,79388.33,1,1,1,193360.69,0.4105711972790333,0.14285714285714285,1,210,0,0,0,0
662,France,Male,26,0,0.0,2,0,1,72929.96,0.0,2.0,2,0,0,1,0,0
427,Spain,Female,39,9,0.0,2,1,0,28368.37,0.0,0.2,0,351,0,1,0,1
554,Spain,Female,34,8,0.0,1,0,1,106981.03,0.0,0.1111111111111111,1,272,0,1,0,1
678,France,Male,38,3,0.0,2,1,0,66561.6,0.0,0.5,0,114,0,1,0,0
614,France,Male,51,3,0.0,2,1,1,5552.37,0.0,0.5,2,153,0,1,0,1
429,France,Female,27,6,117307.44,2,1,1,24020.49,4.8836405918447126,0.2857142857142857,2,162,1,0,0,1
635,Spain,Female,32,8,0.0,2,1,1,19367.98,0.0,0.2222222222222222,2,256,0,1,0,1
688,Spain,Female,33,2,0.0,1,0,0,27557.18,0.0,0.3333333333333333,0,66,0,1,0,0
705,France,Male,32,7,0.0,2,1,0,7921.57,0.0,0.25,0,224,0,1,0,0
676,Germany,Female,34,4,89437.03,1,1,1,189540.95,0.471861252146304,0.2,1,136,0,0,0,0
669,France,Female,38,8,0.0,2,1,0,84049.16,0.0,0.2222222222222222,0,304,0,1,0,0
759,Germany,Male,31,4,98899.91,1,1,1,47832.82,2.067616126333342,0.2,1,124,1,0,0,0
573,Spain,Female,44,4,0.0,1,1,1,94862.93,0.0,0.2,1,176,0,1,0,1
679,France,Female,33,1,0.0,2,0,0,69608.48,0.0,1.0,0,33,0,1,0,0
614,France,Female,27,9,106414.57,2,0,0,77500.81,1.3730768749384685,0.2,0,243,1,0,0,1
731,Spain,Female,39,2,126816.18,1,1,1,74850.93,1.6942498910835178,0.3333333333333333,1,78,1,0,0,0
534,Spain,Male,35,4,0.0,2,0,0,9541.15,0.0,0.4,0,140,0,1,0,1
664,Germany,Male,36,6,71142.77,2,1,0,122433.09,0.5810746914906747,0.2857142857142857,0,216,0,0,0,0
639,France,Female,31,3,98360.03,1,0,0,20973.8,4.689661863849183,0.25,0,93,1,0,0,1
600,Spain,Female,27,6,0.0,2,1,1,172031.22,0.0,0.2857142857142857,2,162,0,1,0,1
474,France,Female,30,9,0.0,2,0,0,63158.22,0.0,0.2,0,270,0,1,0,1
553,Spain,Male,38,1,181110.13,2,1,0,184544.59,0.9813895384307934,1.0,0,38,1,0,0,1
649,France,Female,45,5,92786.66,1,1,0,173365.9,0.5352070966666456,0.16666666666666666,0,225,0,0,0,1
744,Spain,Male,44,5,120654.68,1,1,0,82290.81,1.4661987164787902,0.16666666666666666,0,220,1,0,0,0
785,Germany,Female,32,3,124493.03,2,0,1,52583.79,2.367517251989634,0.5,2,96,1,0,0,0
630,Germany,Female,51,0,108449.23,3,0,0,88372.69,1.2271803653368478,3.0,0,0,1,0,0,1
525,France,Male,33,1,112833.35,1,0,1,175178.56,0.6441047922759497,0.5,1,33,1,0,0,1
744,Germany,Male,32,4,96106.83,1,1,1,79812.77,1.20415354585488,0.2,1,128,0,0,0,0
608,France,Female,30,8,0.0,2,1,0,128875.86,0.0,0.2222222222222222,0,240,0,1,0,1
669,Germany,Female,42,1,103873.39,1,1,0,148611.52,0.6989592058542972,0.5,0,42,1,0,0,0
641,Germany,Male,35,2,103711.56,1,0,1,192464.21,0.5388615369060045,0.3333333333333333,1,70,1,0,0,1
492,France,Male,35,4,141359.37,2,1,0,39519.53,3.5769496752618264,0.4,0,140,1,0,0,1
500,Spain,Male,37,9,125822.21,1,1,0,111698.0,1.1264499811993054,0.1,0,333,1,0,0,1
667,France,Male,48,2,0.0,1,1,0,43229.2,0.0,0.3333333333333333,0,96,0,1,0,0
717,Germany,Male,35,7,58469.37,2,1,1,172459.39,0.33903268473812875,0.25,2,245,0,0,0,0
562,Spain,Male,41,5,165445.04,2,1,0,85787.31,1.9285491059225428,0.3333333333333333,0,205,1,0,0,1
615,Germany,Male,39,5,113193.51,2,1,1,52166.25,2.169860973330458,0.3333333333333333,2,195,1,0,0,1
431,Germany,Female,44,2,138843.7,1,1,0,37688.31,3.6839990968021654,0.3333333333333333,0,88,1,0,0,1
757,Germany,Female,30,6,161378.02,1,0,0,71926.28,2.243658646047036,0.14285714285714285,0,180,1,0,0,0
636,Spain,Female,29,6,157576.47,2,1,1,101102.39,1.558583036464321,0.2857142857142857,2,174,1,0,0,1
547,Germany,Female,30,9,72392.41,1,1,0,77077.14,0.9392202409170864,0.1,0,270,0,0,0,1
672,France,Male,34,9,0.0,2,1,0,161800.77,0.0,0.2,0,306,0,1,0,0
780,Germany,Female,37,10,95196.26,1,1,0,126310.39,0.7536692745545318,0.09090909090909091,0,370,0,0,0,0
531,Germany,Female,42,6,88324.31,2,1,0,75248.75,1.1737644811375605,0.2857142857142857,0,252,0,0,0,1
623,Germany,Female,48,1,108076.33,1,1,0,118855.26,0.9093104503746827,0.5,0,48,1,0,0,1
710,France,Male,38,3,130588.82,1,1,1,154997.64,0.8425213441959503,0.25,1,114,1,0,0,0
639,France,Male,37,5,98186.7,1,0,1,173386.95,0.5662865630890905,0.16666666666666666,1,185,1,0,0,1
758,France,Male,51,8,81710.46,1,1,1,116520.07,0.7012565303127607,0.1111111111111111,1,408,0,0,0,0
581,France,Female,24,3,95508.2,1,1,1,45755.0,2.0873827996940224,0.25,1,72,0,0,0,1
568,Germany,Male,26,1,112930.28,2,1,0,22095.73,5.110954922059602,1.0,0,26,1,0,0,1
517,Spain,Male,39,3,0.0,2,0,1,12465.51,0.0,0.5,2,117,0,1,0,1
578,Germany,Female,38,4,113150.44,2,1,0,176712.59,0.6403077449094035,0.4,0,152,1,0,0,1
771,France,Male,50,3,105229.72,1,1,1,16281.68,6.46307506350696,0.25,1,150,1,0,0,0
671,France,Female,48,8,115713.84,2,0,0,83210.84,1.390610165694758,0.2222222222222222,0,384,1,0,0,0
806,Spain,Female,37,2,137794.18,2,0,1,75232.02,1.8315895279696064,0.6666666666666666,2,74,1,0,0,0
730,France,Female,32,9,127661.69,1,0,0,60905.51,2.0960614236708635,0.1,0,288,1,0,0,0
652,France,Female,34,6,97435.85,2,1,1,104331.76,0.9339040192554982,0.2857142857142857,2,204,1,0,0,0
776,Spain,Male,33,2,0.0,2,1,1,176921.0,0.0,0.6666666666666666,2,66,0,1,0,0
724,Germany,Male,31,2,160997.54,2,0,1,64831.36,2.4833281300901295,0.6666666666666666,2,62,1,0,0,0
534,France,Female,49,7,0.0,1,1,0,13566.48,0.0,0.125,0,343,0,1,0,1
653,Germany,Female,25,2,158266.42,3,1,1,199357.24,0.7938834827368197,1.0,3,50,1,0,0,0
625,France,Male,31,5,0.0,2,0,1,90.07,0.0,0.3333333333333333,2,155,0,1,0,1
485,France,Male,41,2,100254.76,2,1,1,12706.67,7.889931823207811,0.6666666666666666,2,82,1,0,0,1
731,Germany,Female,43,9,79120.27,1,0,0,548.52,144.2431816524466,0.1,0,387,0,0,0,0
468,France,Female,32,8,137649.47,1,0,0,198714.29,0.6927004092156633,0.1111111111111111,0,256,1,0,0,1
841,France,Male,31,2,0.0,2,1,0,173240.52,0.0,0.6666666666666666,0,62,0,1,0,0
574,France,Female,39,5,119013.86,1,1,0,103421.91,1.150760607689415,0.16666666666666666,0,195,1,0,0,1
520,France,Male,33,4,156297.58,2,1,1,166102.61,0.9409700425538166,0.4,2,132,1,0,0,1
453,Spain,Female,42,5,0.0,3,1,0,83008.49,0.0,0.5,0,210,0,1,0,1
561,Spain,Male,28,6,123692.0,1,1,1,70548.96,1.7532788576897518,0.14285714285714285,1,168,1,0,0,1
716,France,Male,38,4,0.0,2,1,0,189678.7,0.0,0.4,0,152,0,1,0,0
623,Germany,Male,42,1,149332.48,2,1,0,100834.22,1.4809702499806119,1.0,0,42,1,0,0,1
799,France,Female,30,9,0.0,2,1,0,136827.96,0.0,0.2,0,270,0,1,0,0
668,France,Female,37,7,128645.67,1,1,0,92149.64,1.3960517914123158,0.125,0,259,1,0,0,0
711,France,Male,28,8,0.0,2,1,1,64286.39,0.0,0.2222222222222222,2,224,0,1,0,0
712,Germany,Male,38,7,132767.66,2,1,1,59115.77,2.245892424305731,0.25,2,266,1,0,0,0
635,Spain,Female,35,7,0.0,2,1,1,65951.65,0.0,0.25,2,245,0,1,0,1
637,France,Male,27,1,0.0,2,1,0,91291.2,0.0,1.0,0,27,0,1,0,1
745,Germany,Male,35,4,98270.34,1,1,0,133617.43,0.7354604859560613,0.2,0,140,1,0,0,0
702,Spain,Female,38,9,0.0,2,1,1,158527.45,0.0,0.2,2,342,0,1,0,0
608,Germany,Female,40,8,121729.42,1,0,0,61164.45,1.9901988818668361,0.1111111111111111,0,320,1,0,0,1
828,Spain,Male,34,9,0.0,2,1,1,81853.98,0.0,0.2,2,306,0,1,0,0
676,France,Female,41,4,101457.14,1,1,1,79101.67,1.282616915673209,0.2,1,164,1,0,0,0
622,France,Male,32,5,179305.09,1,1,1,149043.78,1.2030363830010216,0.16666666666666666,1,160,1,0,0,1
766,Germany,Male,27,5,126285.73,1,1,0,177614.17,0.7110115707547432,0.16666666666666666,0,135,1,0,0,0
618,Spain,Male,41,4,115251.64,1,0,0,136435.75,0.8447319709093841,0.2,0,164,1,0,0,1
655,Germany,Female,44,6,146498.76,1,1,0,64853.51,2.2589179830050834,0.14285714285714285,0,264,1,0,0,0
710,Germany,Female,24,2,110407.44,2,0,0,15832.43,6.973499330172311,0.6666666666666666,0,48,1,0,0,0
779,Spain,Female,55,0,133295.98,1,1,0,22832.71,5.837939517472959,1.0,0,0,1,0,0,0
625,France,Female,44,7,0.0,1,1,0,4791.8,0.0,0.125,0,308,0,1,0,1
626,France,Male,21,1,0.0,2,1,0,66232.23,0.0,1.0,0,21,0,1,0,1
841,Germany,Female,33,7,154969.79,2,1,1,99505.75,1.5573953264007356,0.25,2,231,1,0,0,0
543,Spain,Female,41,4,0.0,1,0,0,194902.16,0.0,0.2,0,164,0,1,0,1
592,France,Female,38,8,119278.01,2,0,1,19370.73,6.157641451819317,0.2222222222222222,2,304,1,0,0,1
567,Germany,Female,40,2,105222.86,2,1,0,93795.86,1.1218284047931326,0.6666666666666666,0,80,1,0,0,1
572,France,Male,37,1,133043.66,1,0,0,111243.09,1.1959723520804753,0.5,0,37,1,0,0,1
477,Germany,Male,34,8,139959.55,2,1,1,189875.83,0.7371109319179803,0.2222222222222222,2,272,1,0,0,1
648,Spain,Male,42,2,98795.61,2,1,0,89123.99,1.108518705233013,0.6666666666666666,0,84,1,0,0,1
742,France,Female,35,2,79126.17,1,1,1,126997.53,0.6230528263029997,0.3333333333333333,1,70,0,0,0,0
720,France,Female,45,1,102882.4,2,1,1,35633.15,2.887266492016563,1.0,2,45,1,0,0,0
610,France,Female,45,1,0.0,2,1,1,199657.46,0.0,1.0,2,45,0,1,0,1
621,Spain,Female,59,2,0.0,2,1,1,171364.18,0.0,0.6666666666666666,2,118,0,1,0,1
684,Spain,Female,41,7,0.0,1,1,1,138394.37,0.0,0.125,1,287,0,1,0,0
644,Spain,Male,32,3,136659.74,1,1,1,14187.78,9.632214483167909,0.25,1,96,1,0,0,1
705,Germany,Male,41,4,72252.64,2,1,1,142514.66,0.5069839130935723,0.4,2,164,0,0,0,0
835,Germany,Male,18,2,142872.36,1,1,1,117632.63,1.2145640202042578,0.3333333333333333,1,36,1,0,0,0
756,Germany,Female,26,5,155143.52,1,0,1,135034.57,1.1489170513891367,0.16666666666666666,1,130,1,0,0,0
596,Spain,Female,54,0,78126.28,1,1,1,153482.91,0.5090226657808351,1.0,1,0,0,0,0,1
785,France,Male,55,5,0.0,2,1,1,7008.65,0.0,0.3333333333333333,2,275,0,1,0,0
718,Spain,Female,49,10,82321.88,1,0,1,11144.4,7.386838232654966,0.09090909090909091,1,490,0,0,0,0
502,Germany,Female,57,3,101465.31,1,1,0,43568.31,2.328878719417852,0.25,0,171,1,0,0,1
488,France,Female,34,2,0.0,2,1,1,181270.84,0.0,0.6666666666666666,2,68,0,1,0,1
563,France,Female,32,0,148326.09,1,1,0,191604.27,0.7741272676230023,1.0,0,0,1,0,0,1
642,France,Male,36,4,0.0,2,1,1,195224.91,0.0,0.4,2,144,0,1,0,1
737,France,Male,28,8,0.0,2,1,0,106390.01,0.0,0.2222222222222222,0,224,0,1,0,0
718,Spain,Male,34,5,113922.44,2,1,0,30772.22,3.7021196390770634,0.3333333333333333,0,170,1,0,0,0
533,Spain,Female,52,7,0.0,1,0,1,194113.99,0.0,0.125,1,364,0,1,0,1
598,Spain,Female,38,6,0.0,2,0,0,173783.38,0.0,0.2857142857142857,0,228,0,1,0,1
642,Germany,Female,19,3,113905.48,1,1,1,176137.2,0.6466861060582318,0.25,1,57,1,0,0,1
608,Germany,Female,44,5,126147.84,1,0,1,132424.69,0.9526006064276986,0.16666666666666666,1,220,1,0,0,1
635,Spain,Female,48,2,0.0,2,1,1,136551.25,0.0,0.6666666666666666,2,96,0,1,0,1
793,Spain,Male,41,9,0.0,2,1,0,152153.74,0.0,0.2,0,369,0,1,0,0
768,France,Female,40,8,0.0,2,0,1,69080.46,0.0,0.2222222222222222,2,320,0,1,0,0
659,France,Male,67,4,145981.87,1,1,1,131043.2,1.1139980556030378,0.2,1,268,1,0,1,0
687,France,Female,34,9,125474.44,1,1,0,198929.84,0.6307472021291527,0.1,0,306,1,0,0,0
705,Spain,Female,47,3,63488.7,1,0,1,28640.92,2.216713010615581,0.25,1,141,0,0,0,0
743,Spain,Female,48,5,118207.69,2,0,0,186489.14,0.6338583040277841,0.3333333333333333,0,240,1,0,0,0
719,France,Male,32,9,146605.27,1,1,1,77119.45,1.9010155025742532,0.1,1,288,1,0,0,0
